filenumber,particle_id,mc_z,mc_r,pred_z,pred_r,reward
0,8.557066066277171e+16,82.19999694824219,8.571817398071289,81.75,6.672488,-1.9519089651583614
0,8.557066066277171e+16,96.19999694824219,10.039477348327637,95.75,6.991437,-3.0810789461790704
0,8.557066066277171e+16,109.80000305175781,11.464960098266602,109.8,11.46496,-0.0
0,8.557066066277171e+16,130.1999969482422,13.606770515441895,129.8,13.171501,-0.5911467916690416
0,4.953985016313938e+17,-3.3785300254821777,3.2118725776672363,0
0,4.953985016313938e+17,-7.219940185546875,7.249051094055176,0
0,4.953985016313938e+17,-11.295599937438965,11.531667709350586,-7.35974,11.487992,-3.936102478100283
0,4.953985016313938e+17,-16.774799346923828,17.283037185668945,-8.15016,17.079855,-8.627032497405047
0,4.953985016313938e+17,-25.100000381469727,25.983240127563477,-8.32,25.614079,-16.78406099056621
0,4.953985016313938e+17,-34.79999923706055,35.59431076049805,-34.8,35.59431,-0.0
0,4.953985016313938e+17,-48.07999801635742,50.07215881347656,-48.079998,50.07216,-0.0
0,4.5486383724232704e+17,-16.4330997467041,3.2477405071258545,0
0,4.5486383724232704e+17,-36.07979965209961,7.1318488121032715,0
0,4.5486383724232704e+17,-60.20000076293945,11.90149974822998,-60.2,11.9015,-0.0
0,4.5486383724232704e+17,-70.19999694824219,13.878515243530273,-70.2,13.878515,-0.0
0,4.5486383724232704e+17,-82.19999694824219,16.25197982788086,-82.2,16.25198,-0.0
0,4.5486383724232704e+17,-121.8499984741211,24.067293167114258,-95.8,17.436129,-26.88074784682684
0,4.5486383724232704e+17,-149.85000610351562,29.586532592773438,-109.8,17.5578,-41.81737850686213
0,4532049490739200.0,2.218829870223999,3.1458630561828613,0
0,4532049490739200.0,4.8697099685668945,7.163957118988037,0
0,4532049490739200.0,7.77230978012085,11.569573402404785,5.93889,11.489172,-1.835181884922929
0,4532049490739200.0,11.518899917602539,17.25985336303711,6.3413897,17.109194,-5.179701807215835
0,4532049490739200.0,17.420000076293945,26.21819496154785,8.32,25.608774,-9.120383798142333
0,4532049490739200.0,23.96000099182129,36.1893196105957,23.960001,36.18932,-0.0
0,4532049490739200.0,33.12000274658203,50.09346389770508,33.120003,50.093464,-0.0
0,2.0266294530434662e+17,1.2941100597381592,3.157236337661743,0
0,2.0266294530434662e+17,3.5415401458740234,7.244242191314697,0
0,2.0266294530434662e+17,5.959159851074219,11.651633262634277,3.98293,11.491368,-1.9827177060643408
0,2.0266294530434662e+17,9.059259414672852,17.302305221557617,4.29421,17.108856,-4.768974612679986
0,2.0266294530434662e+17,13.880000114440918,26.098876953125,5.56,25.616436,-8.333975769416524
0,2.0266294530434662e+17,19.34000015258789,36.0142936706543,19.34,36.014294,-0.0
0,2.0266294530434662e+17,27.0,49.90274429321289,27.0,49.902744,-0.0
0,6.800449868419564e+17,1.2005399465560913,3.1528706550598145,0
0,6.800449868419564e+17,2.638929843902588,7.218125343322754,0
0,6.800449868419564e+17,4.148039817810059,11.488271713256836,4.14804,11.488272,-0.0
0,6.800449868419564e+17,6.155049800872803,17.1600399017334,4.56484,17.087042,-1.591884554455005
0,6.800449868419564e+17,9.280000686645508,25.867122650146484,9.280001,25.867123,-0.0
0,6.800449868419564e+17,12.699999809265137,35.62803268432617,12.7,35.628033,-0.0
0,6.800449868419564e+17,17.780000686645508,49.98338317871094,17.78,49.983383,-0.0
0,4.863888284754903e+17,-3.693700075149536,3.2800545692443848,0
0,4.863888284754903e+17,-7.8255205154418945,7.162893772125244,0
0,4.863888284754903e+17,-12.585399627685547,11.638792037963867,-12.5854,11.638792,-0.0
0,4.863888284754903e+17,-18.674999237060547,17.155078887939453,-18.675,17.155079,-0.0
0,4.863888284754903e+17,-27.65999984741211,25.76729393005371,-26.460001,25.604153,-1.2110377042313702
0,4.863888284754903e+17,-38.939998626708984,36.36547088623047,-38.94,36.36547,-0.0
0,4.863888284754903e+17,-53.29999923706055,49.79759979248047,-53.3,49.7976,-0.0
0,6.214983978445701e+17,-3.8550000190734863,3.1952614784240723,0
0,6.214983978445701e+17,-9.823280334472656,7.170346736907959,0
0,6.214983978445701e+17,-16.61410140991211,11.694321632385254,-16.614101,11.694322,-0.0
0,6.214983978445701e+17,-24.771699905395508,17.13376235961914,-24.7717,17.133762,-0.0
0,6.214983978445701e+17,-38.07999801635742,26.03690528869629,-31.8,25.617014,-6.294020449601973
0,6.214983978445701e+17,-53.2400016784668,35.58159637451172,-53.24,35.581596,-0.0
0,6.214983978445701e+17,-73.5999984741211,49.76837921142578,-73.6,49.76838,-0.0
0,4517343522717696.0,2.215819835662842,3.1815168857574463,0
0,4517343522717696.0,4.762020111083984,7.1169843673706055,0
0,4517343522717696.0,7.6533403396606445,11.587209701538086,4.8389,11.4902525,-2.816109838587501
0,4517343522717696.0,11.300100326538086,17.221872329711914,11.3001,17.221872,-0.0
0,4517343522717696.0,17.119998931884766,26.188344955444336,11.8,25.614868,-5.350818837906041
0,4517343522717696.0,23.420000076293945,35.8747444152832,23.42,35.874744,-0.0
0,4517343522717696.0,32.34000015258789,49.70431900024414,32.34,49.70432,-0.0
0,8.511806044509307e+17,0.08737559616565704,3.1588690280914307,0
0,8.511806044509307e+17,1.0011399984359741,7.235142707824707,0
0,8.511806044509307e+17,1.9734100103378296,11.561188697814941,1.97341,11.561189,-0.0
0,8.511806044509307e+17,3.218519926071167,17.09880828857422,2.3836598,17.0794,-0.835085672364508
0,8.511806044509307e+17,5.199999809265137,26.0028133392334,5.2,26.002813,-0.0
0,8.511806044509307e+17,7.359999656677246,35.87314987182617,7.3599997,35.87315,-0.0
0,8.511806044509307e+17,10.559999465942383,49.86983108520508,10.559999,49.86983,-0.0
0,4506554564870144.0,10.719400405883789,3.2114052772521973,0
0,4506554564870144.0,24.193300247192383,7.308243751525879,0
0,4506554564870144.0,38.31679916381836,11.60082721710205,38.3168,11.600827,-0.0
0,4506554564870144.0,87.19999694824219,26.463653564453125,59.8,13.406073,-30.352270010381314
0,4506554564870144.0,121.8499984741211,37.0200080871582,69.8,15.234052,-56.425436808049504
0,4506554564870144.0,150.4499969482422,45.74205780029297,81.8,16.096699,-74.77746301230566
0,4506554564870144.0,179.85000610351562,54.65529251098633,95.8,17.382305,-91.94388832416115
0,1.1259803086304051e+17,2.109830141067505,3.1997475624084473,0
0,1.1259803086304051e+17,5.153639793395996,7.135383605957031,0
0,1.1259803086304051e+17,8.6351900100708,11.641901016235352,8.63519,11.641901,-0.0
0,1.1259803086304051e+17,12.939199447631836,17.213417053222656,12.939199,17.213417,-0.0
0,1.1259803086304051e+17,19.760000228881836,26.044513702392578,15.5199995,25.608524,-4.2623576674900665
0,1.1259803086304051e+17,27.360000610351562,35.881797790527344,27.36,35.881798,-0.0
0,1.1259803086304051e+17,38.26000213623047,49.96601867675781,38.260002,49.96602,-0.0
0,5.179154689760952e+17,-12.998800277709961,3.1494357585906982,0
0,5.179154689760952e+17,-29.787099838256836,7.236846923828125,0
0,5.179154689760952e+17,-47.89739990234375,11.645757675170898,-47.8974,11.645758,-0.0
0,5.179154689760952e+17,-59.79999923706055,14.542427062988281,-59.8,14.542427,-0.0
0,5.179154689760952e+17,-69.80000305175781,16.977970123291016,-69.8,16.97797,-0.0
0,5.179154689760952e+17,-106.54000091552734,25.916553497314453,-81.8,17.29075,-26.200610137680545
0,5.179154689760952e+17,-121.55000305175781,29.589115142822266,-95.8,17.443748,-28.470553762039778
0,6.215039641221857e+17,5.240710258483887,3.193985939025879,0
0,6.215039641221857e+17,10.604599952697754,7.178414821624756,0
0,6.215039641221857e+17,16.460800170898438,11.529088973999023,16.4608,11.529089,-0.0
0,6.215039641221857e+17,24.107500076293945,17.207767486572266,16.8344,17.081373,-7.274198076560593
0,6.215039641221857e+17,36.15999984741211,26.150142669677734,25.560001,25.628803,-10.612811241069453
0,6.215039641221857e+17,49.0,35.685604095458984,49.0,35.685604,-0.0
0,6.215039641221857e+17,67.95999908447266,49.723087310791016,67.96,49.723087,-0.0
0,5.94477624714068e+17,-2.1620001792907715,3.1947624683380127,0
0,5.94477624714068e+17,-5.106299877166748,7.209465980529785,0
0,5.94477624714068e+17,-8.370140075683594,11.666704177856445,-8.37014,11.666704,-0.0
0,5.94477624714068e+17,-12.450700759887695,17.23476791381836,-9.4694,17.079182,-2.985357412386963
0,5.94477624714068e+17,-18.860000610351562,25.94887351989746,-13.4800005,25.618832,-5.390113994850834
0,5.94477624714068e+17,-26.399999618530273,35.60167694091797,-26.4,35.601677,-0.0
0,5.94477624714068e+17,-36.65999984741211,50.19818878173828,-36.66,50.19819,-0.0
0,4.4135379427445965e+17,7.220850467681885,3.2515006065368652,0
0,4.4135379427445965e+17,15.774299621582031,7.1352715492248535,0
0,4.4135379427445965e+17,25.509700775146484,11.554595947265625,16.5639,11.493528,-8.94600921457629
0,4.4135379427445965e+17,37.85300064086914,17.158382415771484,17.4912,17.093876,-20.36190332609534
0,4.4135379427445965e+17,56.840003967285156,25.78173828125,30.720001,25.602768,-26.120615878323925
0,4.4135379427445965e+17,79.97999572753906,36.279300689697266,79.979996,36.2793,-0.0
0,4.4135379427445965e+17,121.55000305175781,55.180503845214844,121.55,55.180504,-0.0
0,8.286625375946015e+17,-2.2438199520111084,3.2239768505096436,0
0,8.286625375946015e+17,-4.479809761047363,7.158632755279541,0
0,8.286625375946015e+17,-6.7759199142456055,11.583789825439453,-6.77592,11.58379,-0.0
0,8.286625375946015e+17,-9.841819763183594,17.241065979003906,-7.72914,17.087492,-2.118254370171426
0,8.286625375946015e+17,-14.480000495910645,25.820621490478516,-8.14,25.633814,-6.342751691998881
0,8.286625375946015e+17,-20.0,35.96227264404297,-20.0,35.962273,-0.0
0,8.286625375946015e+17,-27.600000381469727,49.98588562011719,-27.6,49.985886,-0.0
0,6.935568852356956e+17,-1.9144099950790405,3.1934921741485596,0
0,6.935568852356956e+17,-4.321169853210449,7.188937187194824,0
0,6.935568852356956e+17,-6.961869716644287,11.533470153808594,-6.9618697,11.53347,-0.0
0,6.935568852356956e+17,-10.394200325012207,17.09128189086914,-8.27334,17.087727,-2.120863079747154
0,6.935568852356956e+17,-15.980000495910645,25.617534637451172,-12.280001,25.607784,-3.700012656492312
0,6.935568852356956e+17,-21.799999237060547,36.23155975341797,-21.8,36.23156,-0.0
0,6.935568852356956e+17,-30.0,49.801025390625,-30.0,49.801025,-0.0
0,8.557066066277171e+16,30.49460220336914,3.148677349090576,0
0,8.557066066277171e+16,59.79999923706055,6.2216033935546875,0
0,8.557066066277171e+16,70.19999694824219,7.311127662658691,69.75,6.50264,-0.9252836998358143
0,8.557066066277171e+16,82.19999694824219,8.571817398071289,82.2,8.571817,-0.0
0,8.557066066277171e+16,96.19999694824219,10.039477348327637,96.2,10.039477,-0.0
0,8.557066066277171e+16,109.80000305175781,11.464960098266602,109.8,11.46496,-0.0
0,8.557066066277171e+16,130.1999969482422,13.606770515441895,129.8,13.171501,-0.5911467916690416
0,6.170046938218496e+17,4.6957197189331055,3.2209231853485107,0
0,6.170046938218496e+17,12.170300483703613,7.202899932861328,0
0,6.170046938218496e+17,20.223899841308594,11.492480278015137,20.2239,11.49248,-0.0
0,6.170046938218496e+17,30.840999603271484,17.144302368164062,30.841,17.144302,-0.0
0,6.170046938218496e+17,46.70000076293945,25.60440444946289,31.26,25.62641,-15.440016214865096
0,6.170046938218496e+17,66.47999572753906,36.094703674316406,66.479996,36.094704,-0.0
0,6.170046938218496e+17,92.0,49.6653938293457,92.0,49.665394,-0.0
0,5.0441057996898304e+17,4.085730075836182,3.1497082710266113,0
0,5.0441057996898304e+17,10.45009994506836,7.24176025390625,0
0,5.0441057996898304e+17,17.16659927368164,11.55864429473877,13.9944,11.505982,-3.172636341013255
0,5.0441057996898304e+17,25.866199493408203,17.150924682617188,14.083799,17.102757,-11.782498590116521
0,5.0441057996898304e+17,39.76000213623047,26.073322296142578,14.139999,25.619131,-25.62402837939795
0,5.0441057996898304e+17,54.68000030517578,35.678558349609375,54.68,35.67856,-0.0
0,5.0441057996898304e+17,76.47999572753906,49.69870376586914,76.479996,49.698704,-0.0
0,1.4861913130061005e+17,-4.282599925994873,3.2002921104431152,0
0,1.4861913130061005e+17,-10.558599472045898,7.107701778411865,0
0,1.4861913130061005e+17,-17.629899978637695,11.704952239990234,-17.6299,11.704952,-0.0
0,1.4861913130061005e+17,-26.453899383544922,17.215974807739258,-26.4539,17.215975,-0.0
0,1.4861913130061005e+17,-40.47999954223633,26.00038719177246,-27.0,25.610554,-13.485635238196158
0,1.4861913130061005e+17,-56.70000076293945,35.789608001708984,-56.7,35.789608,-0.0
0,1.4861913130061005e+17,-79.54000091552734,50.31249237060547,-79.54,50.312492,-0.0
0,4510196697137152.0,0.9198980331420898,3.1822400093078613,0
0,4510196697137152.0,1.8675800561904907,7.118734836578369,0
0,4510196697137152.0,2.9316298961639404,11.546589851379395,2.19781,11.488033,-0.7361525699872582
0,4510196697137152.0,4.2978901863098145,17.19747543334961,2.73778,17.079685,-1.5645504261951713
0,4510196697137152.0,6.400000095367432,25.826675415039062,6.4,25.826675,-0.0
0,4510196697137152.0,8.859999656677246,36.00050354003906,8.86,36.000504,-0.0
0,4510196697137152.0,12.280000686645508,50.0855827331543,12.280001,50.085583,-0.0
0,8.511806044509307e+17,0.08737559616565704,3.1588690280914307,0
0,8.511806044509307e+17,1.0011399984359741,7.235142707824707,0
0,8.511806044509307e+17,1.9734100103378296,11.561188697814941,1.97341,11.561189,-0.0
0,8.511806044509307e+17,3.218519926071167,17.09880828857422,2.3836598,17.0794,-0.835085672364508
0,8.511806044509307e+17,5.199999809265137,26.0028133392334,5.2,26.002813,-0.0
0,8.511806044509307e+17,7.359999656677246,35.87314987182617,7.3599997,35.87315,-0.0
0,8.511806044509307e+17,10.559999465942383,49.86983108520508,10.559999,49.86983,-0.0
0,1.4862291087183053e+17,-22.307899475097656,3.146972179412842,0
0,1.4862291087183053e+17,-49.01599884033203,7.16305685043335,0
0,1.4862291087183053e+17,-60.20000076293945,8.692695617675781,-60.2,8.692696,-0.0
0,1.4862291087183053e+17,-70.19999694824219,10.120588302612305,-70.2,10.120588,-0.0
0,1.4862291087183053e+17,-81.80000305175781,11.842358589172363,-81.8,11.842359,-0.0
0,1.4862291087183053e+17,-95.80000305175781,13.84320068359375,-95.8,13.843201,-0.0
0,1.4862291087183053e+17,-109.80000305175781,15.845148086547852,-109.8,16.005606,-0.16045761108398438
0,1.4862559093142323e+17,5.612329959869385,3.1569411754608154,0
0,1.4862559093142323e+17,11.505999565124512,7.297482490539551,0
0,1.4862559093142323e+17,17.5039005279541,11.514230728149414,15.2892,11.490267,-2.2148303445983815
0,1.4862559093142323e+17,25.525100708007812,17.158023834228516,16.1845,17.080214,-9.340925054466814
0,1.4862559093142323e+17,38.20000076293945,26.087970733642578,26.279999,25.612299,-11.929489130767275
0,1.4862559093142323e+17,52.279998779296875,35.952030181884766,52.28,35.95203,-0.0
0,1.4862559093142323e+17,71.97999572753906,49.773956298828125,71.979996,49.773956,-0.0
0,1.1259184611013427e+17,5.17480993270874,3.145159959793091,0
0,1.1259184611013427e+17,12.340499877929688,7.216697692871094,0
0,1.1259184611013427e+17,19.875699996948242,11.503008842468262,14.6388,11.493853,-5.236908333984197
0,1.1259184611013427e+17,29.909099578857422,17.207801818847656,14.7204,17.092337,-15.189138601580858
0,1.1259184611013427e+17,46.0,26.33633804321289,15.160001,25.603241,-30.84871118721882
0,1.1259184611013427e+17,63.12000274658203,36.06318664550781,63.120003,36.063187,-0.0
0,1.1259184611013427e+17,87.77999877929688,50.0394287109375,87.78,50.03943,-0.0
0,4512464439869440.0,-1.3132699728012085,3.230933427810669,0
0,4512464439869440.0,-3.102519989013672,7.165856838226318,0
0,4512464439869440.0,-5.192440032958984,11.550312042236328,-5.19244,11.550312,-0.0
0,4512464439869440.0,-7.7204999923706055,17.102672576904297,-7.7205,17.102673,-0.0
0,4512464439869440.0,-11.559999465942383,25.64980125427246,-8.32,25.614079,-3.240196696261843
0,4512464439869440.0,-16.280000686645508,36.119606018066406,-16.28,36.119606,-0.0
0,4512464439869440.0,-22.700000762939453,50.247230529785156,-22.7,50.24723,-0.0
0,1.1259789342408704e+17,4.7195000648498535,3.150486469268799,0
0,1.1259789342408704e+17,11.344999313354492,7.256712913513184,0
0,1.1259789342408704e+17,18.353900909423828,11.593130111694336,14.757899,11.495738,-3.597320239444864
0,1.1259789342408704e+17,27.312702178955078,17.136821746826172,17.9343,17.094807,-9.378496822880912
0,1.1259789342408704e+17,41.57999801635742,25.938777923583984,26.279999,25.612299,-15.303482125456117
0,1.1259789342408704e+17,58.1400032043457,36.186180114746094,58.140003,36.18618,-0.0
0,1.1259789342408704e+17,80.72000122070312,50.16950225830078,80.72,50.169502,-0.0
0,4513770109927424.0,-0.026562899351119995,3.151369571685791,0
0,4513770109927424.0,-0.23622700572013855,7.156421661376953,0
0,4513770109927424.0,-0.4765629768371582,11.69329833984375,-0.47656298,11.693298,-0.0
0,4513770109927424.0,-0.7755869626998901,17.15818214416504,-0.77558696,17.158182,-0.0
0,4513770109927424.0,-1.2599999904632568,26.024890899658203,-1.26,26.02489,-0.0
0,4513770109927424.0,-1.8600000143051147,36.14421844482422,-1.86,36.14422,-0.0
0,4513770109927424.0,-2.700000047683716,50.089683532714844,-2.7,50.089684,-0.0
0,5.0441057996898304e+17,4.085730075836182,3.1497082710266113,0
0,5.0441057996898304e+17,10.45009994506836,7.24176025390625,0
0,5.0441057996898304e+17,17.16659927368164,11.55864429473877,13.9944,11.505982,-3.172636341013255
0,5.0441057996898304e+17,25.866199493408203,17.150924682617188,14.083799,17.102757,-11.782498590116521
0,5.0441057996898304e+17,39.76000213623047,26.073322296142578,14.139999,25.619131,-25.62402837939795
0,5.0441057996898304e+17,54.68000030517578,35.678558349609375,54.68,35.67856,-0.0
0,5.0441057996898304e+17,76.47999572753906,49.69870376586914,76.479996,49.698704,-0.0
0,6.215039641221857e+17,5.240710258483887,3.193985939025879,0
0,6.215039641221857e+17,10.604599952697754,7.178414821624756,0
0,6.215039641221857e+17,16.460800170898438,11.529088973999023,16.4608,11.529089,-0.0
0,6.215039641221857e+17,24.107500076293945,17.207767486572266,16.8344,17.081373,-7.274198076560593
0,6.215039641221857e+17,36.15999984741211,26.150142669677734,25.560001,25.628803,-10.612811241069453
0,6.215039641221857e+17,49.0,35.685604095458984,49.0,35.685604,-0.0
0,6.215039641221857e+17,67.95999908447266,49.723087310791016,67.96,49.723087,-0.0
0,3.738013116923904e+17,18.45639991760254,3.145533323287964,0
0,3.738013116923904e+17,42.77410125732422,7.163179874420166,0
0,3.738013116923904e+17,59.75,9.966840744018555,59.75,9.966841,-0.0
0,3.738013116923904e+17,69.80000305175781,11.627603530883789,69.8,11.627604,-0.0
0,3.738013116923904e+17,81.80000305175781,13.611953735351562,81.8,14.106323,-0.4943695068359375
0,3.738013116923904e+17,95.80000305175781,15.926782608032227,95.8,15.926783,-0.0
0,3.738013116923904e+17,149.85000610351562,24.90349006652832,109.8,17.17247,-40.78935417827067
0,6.755437923962716e+17,3.1039199829101562,3.1731176376342773,0
0,6.755437923962716e+17,6.224120140075684,7.110520839691162,0
0,6.755437923962716e+17,9.820269584655762,11.654314041137695,6.35573,11.498384,-3.4680467369556314
0,6.755437923962716e+17,14.18970012664795,17.177453994750977,14.1897,17.177454,-0.0
0,6.755437923962716e+17,21.380001068115234,26.261775970458984,14.56,25.618637,-6.850258131746577
0,6.755437923962716e+17,28.799999237060547,35.629173278808594,28.8,35.629173,-0.0
0,6.755437923962716e+17,40.060001373291016,49.9630012512207,40.06,49.963,-0.0
0,3.738013116923904e+17,18.45639991760254,3.145533323287964,0
0,3.738013116923904e+17,42.77410125732422,7.163179874420166,0
0,3.738013116923904e+17,59.75,9.966840744018555,59.75,9.966841,-0.0
0,3.738013116923904e+17,69.80000305175781,11.627603530883789,69.8,11.627604,-0.0
0,3.738013116923904e+17,81.80000305175781,13.611953735351562,81.8,14.106323,-0.4943695068359375
0,3.738013116923904e+17,95.80000305175781,15.926782608032227,95.8,15.926783,-0.0
0,3.738013116923904e+17,149.85000610351562,24.90349006652832,109.8,17.17247,-40.78935417827067
0,4.548707779094774e+17,23.740100860595703,3.196268081665039,0
0,4.548707779094774e+17,59.79999923706055,8.055319786071777,0
0,4.548707779094774e+17,69.80000305175781,9.400382995605469,69.8,9.400383,-0.0
0,4.548707779094774e+17,81.80000305175781,11.015607833862305,81.8,11.015608,-0.0
0,4.548707779094774e+17,95.80000305175781,12.900227546691895,95.8,12.900228,-0.0
0,4.548707779094774e+17,109.80000305175781,14.785299301147461,109.8,14.785299,-0.0
0,4.548707779094774e+17,129.8000030517578,17.47820281982422,129.8,17.478203,-0.0
0,4510196697137152.0,0.9198980331420898,3.1822400093078613,0
0,4510196697137152.0,1.8675800561904907,7.118734836578369,0
0,4510196697137152.0,2.9316298961639404,11.546589851379395,2.93163,11.54659,-0.0
0,4510196697137152.0,4.2978901863098145,17.19747543334961,3.0351,17.088985,-1.2674419809255408
0,4510196697137152.0,6.400000095367432,25.826675415039062,6.4,25.826675,-0.0
0,4510196697137152.0,8.859999656677246,36.00050354003906,8.86,36.000504,-0.0
0,4510196697137152.0,12.280000686645508,50.0855827331543,12.280001,50.085583,-0.0
0,4504836577951744.0,5.352019786834717,3.2534167766571045,0
0,4504836577951744.0,11.746999740600586,7.255381107330322,0
0,4504836577951744.0,18.635700225830078,11.566699028015137,14.652901,11.49367,-3.9834689992050487
0,4504836577951744.0,27.62430191040039,17.183704376220703,14.870799,17.083723,-12.753894742346771
0,4504836577951744.0,41.79999923706055,26.039703369140625,15.160001,25.622211,-26.643269622289075
0,4504836577951744.0,57.8599967956543,36.043052673339844,57.859997,36.043053,-0.0
0,4504836577951744.0,80.24000549316406,49.992942810058594,80.240005,49.992943,-0.0
0,6.755437923962716e+17,3.1039199829101562,3.1731176376342773,0
0,6.755437923962716e+17,6.224120140075684,7.110520839691162,0
0,6.755437923962716e+17,9.820269584655762,11.654314041137695,6.35573,11.498384,-3.4680467369556314
0,6.755437923962716e+17,14.18970012664795,17.177453994750977,14.1897,17.177454,-0.0
0,6.755437923962716e+17,21.380001068115234,26.261775970458984,14.56,25.618637,-6.850258131746577
0,6.755437923962716e+17,28.799999237060547,35.629173278808594,28.8,35.629173,-0.0
0,6.755437923962716e+17,40.060001373291016,49.9630012512207,40.06,49.963,-0.0
0,4512533159346176.0,-2.06033992767334,3.1971254348754883,0
0,4512533159346176.0,-4.863249778747559,7.2357683181762695,0
0,4512533159346176.0,-7.865809440612793,11.562457084655762,-7.8658094,11.562457,-0.0
0,4512533159346176.0,-11.800100326538086,17.222469329833984,-8.27334,17.087727,-3.52933314060544
0,4512533159346176.0,-17.899999618530273,25.985584259033203,-12.280001,25.607784,-5.632683270446003
0,4512533159346176.0,-25.100000381469727,36.317359924316406,-25.1,36.31736,-0.0
0,4512533159346176.0,-34.73999786376953,50.056087493896484,-34.739998,50.056087,-0.0
0,1.306091995571159e+17,-3.766170024871826,3.213599443435669,0
0,1.306091995571159e+17,-8.064680099487305,7.232155799865723,0
0,1.306091995571159e+17,-12.81879997253418,11.552781105041504,-12.8188,11.552781,-0.0
0,1.306091995571159e+17,-19.08930015563965,17.257638931274414,-13.1172,17.11243,-5.973865328039147
0,1.306091995571159e+17,-28.67999839782715,25.961910247802734,-13.15,25.625692,-15.533637840118507
0,1.306091995571159e+17,-39.939998626708984,36.22504425048828,-39.94,36.225044,-0.0
0,1.306091995571159e+17,-55.159996032714844,50.063087463378906,-55.159996,50.063087,-0.0
0,4504630419521536.0,3.279710054397583,3.152132034301758,0
0,4504630419521536.0,7.354329586029053,7.265629768371582,0
0,4504630419521536.0,11.695500373840332,11.656009674072266,11.6955,11.65601,-0.0
0,4504630419521536.0,17.170900344848633,17.18506622314453,14.010401,17.091454,-3.161885652823385
0,4504630419521536.0,25.560001373291016,25.628803253173828,14.08,25.6553,-11.480032028156737
0,4504630419521536.0,35.63999938964844,35.85493087768555,35.64,35.85493,-0.0
0,4504630419521536.0,49.23999786376953,49.574771881103516,49.239998,49.57477,-0.0
0,4506554564870144.0,10.719400405883789,3.2114052772521973,0
0,4506554564870144.0,24.193300247192383,7.308243751525879,0
0,4506554564870144.0,38.31679916381836,11.60082721710205,38.3168,11.600827,-0.0
0,4506554564870144.0,87.19999694824219,26.463653564453125,59.8,13.406073,-30.352270010381314
0,4506554564870144.0,121.8499984741211,37.0200080871582,69.8,15.234052,-56.425436808049504
0,4506554564870144.0,150.4499969482422,45.74205780029297,81.8,16.096699,-74.77746301230566
0,4506554564870144.0,179.85000610351562,54.65529251098633,95.8,17.382305,-91.94388832416115
0,8.511806044509307e+17,0.08737559616565704,3.1588690280914307,0
0,8.511806044509307e+17,1.0011399984359741,7.235142707824707,0
0,8.511806044509307e+17,1.9734100103378296,11.561188697814941,1.97341,11.561189,-0.0
0,8.511806044509307e+17,3.218519926071167,17.09880828857422,3.21852,17.098808,-0.0
0,8.511806044509307e+17,5.199999809265137,26.0028133392334,5.2,26.002813,-0.0
0,8.511806044509307e+17,7.359999656677246,35.87314987182617,7.3599997,35.87315,-0.0
0,8.511806044509307e+17,10.559999465942383,49.86983108520508,10.559999,49.86983,-0.0
0,5.944784493477888e+17,6.622129917144775,3.1450817584991455,0
0,5.944784493477888e+17,14.829299926757812,7.155188083648682,0
0,5.944784493477888e+17,24.01340103149414,11.640993118286133,16.5639,11.493528,-7.450960445627742
0,5.944784493477888e+17,35.563697814941406,17.280397415161133,17.4912,17.093876,-18.0734608158767
0,5.944784493477888e+17,53.400001525878906,25.976959228515625,30.720001,25.602768,-22.683086936304097
0,5.944784493477888e+17,73.84000396728516,35.972320556640625,73.840004,35.97232,-0.0
0,5.944784493477888e+17,103.36000061035156,50.358741760253906,103.36,50.35874,-0.0
0,2.3418903604913766e+17,27.67999839782715,3.2016727924346924,0
0,2.3418903604913766e+17,59.79999923706055,6.989381313323975,0
0,2.3418903604913766e+17,69.80000305175781,8.16950798034668,69.8,8.169508,-0.0
0,2.3418903604913766e+17,81.80000305175781,9.587002754211426,81.8,9.587003,-0.0
0,2.3418903604913766e+17,95.80000305175781,11.241453170776367,95.8,11.241453,-0.0
0,2.3418903604913766e+17,110.19999694824219,12.942764282226562,109.8,12.465985,-0.6223450143412468
0,2.3418903604913766e+17,130.1999969482422,15.30614948272705,129.8,14.322841,-1.0615513637473948
0,5.944784493477888e+17,6.622129917144775,3.1450817584991455,0
0,5.944784493477888e+17,14.829299926757812,7.155188083648682,0
0,5.944784493477888e+17,24.01340103149414,11.640993118286133,16.5639,11.493528,-7.450960445627742
0,5.944784493477888e+17,35.563697814941406,17.280397415161133,17.4912,17.093876,-18.0734608158767
0,5.944784493477888e+17,53.400001525878906,25.976959228515625,30.720001,25.602768,-22.683086936304097
0,5.944784493477888e+17,73.84000396728516,35.972320556640625,73.840004,35.97232,-0.0
0,5.944784493477888e+17,103.36000061035156,50.358741760253906,103.36,50.35874,-0.0
0,7.836289465025823e+17,1.2762800455093384,3.1481902599334717,0
0,7.836289465025823e+17,2.5326499938964844,7.180263519287109,0
0,7.836289465025823e+17,3.8889999389648438,11.539875984191895,2.66728,11.488874,-1.2227840643768406
0,7.836289465025823e+17,5.637239933013916,17.149497985839844,3.0351,17.088985,-2.602843461709669
0,7.836289465025823e+17,8.319999694824219,25.852563858032227,8.32,25.852564,-0.0
0,7.836289465025823e+17,11.440000534057617,35.80485153198242,11.440001,35.80485,-0.0
0,7.836289465025823e+17,15.860000610351562,49.97240447998047,15.860001,49.972404,-0.0
0,1.3511348637925376e+16,-3.131240129470825,3.19700026512146,0
0,1.3511348637925376e+16,-6.709210395812988,7.225561618804932,0
